,photo_name,value,location,num_coords,img_size,width,height,pixel_coords
615,id_889_value_9_451.jpg,9.451,"[{'x': 0.6037, 'y': 0.24214}, {'x': 0.6699, 'y': 0.25151}, {'x': 0.6066, 'y': 0.66629}, {'x': 0.54825, 'y': 0.66354}]",4,"(1333, 1000)",1333,1000,"[{'x': 804, 'y': 242}, {'x': 892, 'y': 251}, {'x': 808, 'y': 666}, {'x': 730, 'y': 663}]"
616,id_640_value_359_439.jpg,359.439,"[{'x': 0.31647, 'y': 0.34867}, {'x': 0.63704, 'y': 0.33823}, {'x': 0.63704, 'y': 0.44262}, {'x': 0.6071, 'y': 0.44576}, {'x': 0.6071, 'y': 0.42592}, {'x': 0.32058, 'y': 0.43427}]",6,"(1778, 1000)",1778,1000,"[{'x': 562, 'y': 348}, {'x': 1132, 'y': 338}, {'x': 1132, 'y': 442}, {'x': 1079, 'y': 445}, {'x': 1079, 'y': 425}, {'x': 569, 'y': 434}]"
617,id_651_value_158_661.jpg,158.661,"[{'x': 0.25613, 'y': 0.4653}, {'x': 0.74645, 'y': 0.49107}, {'x': 0.74066, 'y': 0.55936}, {'x': 0.6968, 'y': 0.55656}, {'x': 0.69804, 'y': 0.54415}, {'x': 0.24744, 'y': 0.51745}]",6,"(1000, 1333)",1000,1333,"[{'x': 256, 'y': 620}, {'x': 746, 'y': 654}, {'x': 740, 'y': 745}, {'x': 696, 'y': 741}, {'x': 698, 'y': 725}, {'x': 247, 'y': 689}]"
618,id_1185_value_346_447.jpg,346.447,"[{'x': 0.26273, 'y': 0.2883}, {'x': 0.50702, 'y': 0.34146}, {'x': 0.5001, 'y': 0.38252}, {'x': 0.47994, 'y': 0.37777}, {'x': 0.47994, 'y': 0.37215}, {'x': 0.261, 'y': 0.32028}]",6,"(1000, 1333)",1000,1333,"[{'x': 262, 'y': 384}, {'x': 507, 'y': 455}, {'x': 500, 'y': 509}, {'x': 479, 'y': 503}, {'x': 479, 'y': 496}, {'x': 261, 'y': 426}]"
619,id_586_value_199_502.jpg,199.502,"[{'x': 0.23661, 'y': 0.79896}, {'x': 0.23052, 'y': 0.17974}, {'x': 0.33143, 'y': 0.17974}, {'x': 0.34013, 'y': 0.7978}]",4,"(1333, 1000)",1333,1000,"[{'x': 315, 'y': 798}, {'x': 307, 'y': 179}, {'x': 441, 'y': 179}, {'x': 453, 'y': 797}]"
620,id_993_value_53_018.jpg,53.018,"[{'x': 0.26432, 'y': 0.4649}, {'x': 0.69651, 'y': 0.48768}, {'x': 0.69115, 'y': 0.53055}, {'x': 0.26253, 'y': 0.50979}]",4,"(1000, 1333)",1000,1333,"[{'x': 264, 'y': 619}, {'x': 696, 'y': 650}, {'x': 691, 'y': 707}, {'x': 262, 'y': 679}]"
621,id_174_value_680_443.jpg,680.443,"[{'x': 0.09289, 'y': 0.55671}, {'x': 0.0898, 'y': 0.65818}, {'x': 0.69718, 'y': 0.72438}, {'x': 0.7173, 'y': 0.62063}]",4,"(1000, 1333)",1000,1333,"[{'x': 92, 'y': 742}, {'x': 89, 'y': 877}, {'x': 697, 'y': 965}, {'x': 717, 'y': 827}]"
622,id_1013_value_797_523.jpg,797.523,"[{'x': 0.51836, 'y': 0.14486}, {'x': 0.6096, 'y': 0.17817}, {'x': 0.51836, 'y': 0.71887}, {'x': 0.42655, 'y': 0.70338}]",4,"(1333, 1000)",1333,1000,"[{'x': 690, 'y': 144}, {'x': 812, 'y': 178}, {'x': 690, 'y': 718}, {'x': 568, 'y': 703}]"
623,id_1144_value_590_053.jpg,590.053,"[{'x': 0.38109, 'y': 0.46748}, {'x': 0.68232, 'y': 0.46344}, {'x': 0.68232, 'y': 0.51528}, {'x': 0.37819, 'y': 0.51994}]",4,"(1000, 1333)",1000,1333,"[{'x': 381, 'y': 623}, {'x': 682, 'y': 617}, {'x': 682, 'y': 686}, {'x': 378, 'y': 693}]"
624,id_226_value_162_851.jpg,162.851,"[{'x': 0.26628, 'y': 0.35979}, {'x': 0.27402, 'y': 0.40856}, {'x': 0.65847, 'y': 0.38267}, {'x': 0.66002, 'y': 0.39157}, {'x': 0.6946, 'y': 0.38964}, {'x': 0.6884, 'y': 0.33312}]",6,"(1000, 1333)",1000,1333,"[{'x': 266, 'y': 479}, {'x': 274, 'y': 544}, {'x': 658, 'y': 510}, {'x': 660, 'y': 521}, {'x': 694, 'y': 519}, {'x': 688, 'y': 444}]"
625,id_55_value_51_278.jpg,51.278,"[{'x': 0.1768, 'y': 0.53987}, {'x': 0.76371, 'y': 0.52353}, {'x': 0.77017, 'y': 0.59617}, {'x': 0.18649, 'y': 0.61388}]",4,"(1000, 1778)",1000,1778,"[{'x': 176, 'y': 959}, {'x': 763, 'y': 930}, {'x': 770, 'y': 1059}, {'x': 186, 'y': 1091}]"
626,id_1192_value_249_791.jpg,249.791,"[{'x': 0.25394, 'y': 0.47792}, {'x': 0.5787, 'y': 0.48135}, {'x': 0.58053, 'y': 0.51225}, {'x': 0.25578, 'y': 0.50607}]",4,"(1000, 1778)",1000,1778,"[{'x': 253, 'y': 849}, {'x': 578, 'y': 855}, {'x': 580, 'y': 910}, {'x': 255, 'y': 899}]"
627,id_204_value_577_044.jpg,577.044,"[{'x': 0.26255, 'y': 0.52315}, {'x': 0.77361, 'y': 0.55474}, {'x': 0.76238, 'y': 0.61199}, {'x': 0.25132, 'y': 0.58277}]",4,"(1000, 1778)",1000,1778,"[{'x': 262, 'y': 930}, {'x': 773, 'y': 986}, {'x': 762, 'y': 1088}, {'x': 251, 'y': 1036}]"
628,id_563_value_3_0.jpg,3.0,"[{'x': 0.20281, 'y': 0.47476}, {'x': 0.66949, 'y': 0.4756}, {'x': 0.66834, 'y': 0.51566}, {'x': 0.63147, 'y': 0.5151}, {'x': 0.63147, 'y': 0.50753}, {'x': 0.20684, 'y': 0.50501}]",6,"(1000, 2057)",1000,2057,"[{'x': 202, 'y': 976}, {'x': 669, 'y': 978}, {'x': 668, 'y': 1060}, {'x': 631, 'y': 1059}, {'x': 631, 'y': 1043}, {'x': 206, 'y': 1038}]"
629,id_706_value_820_135.jpg,820.135,"[{'x': 0.26964, 'y': 0.61333}, {'x': 0.62859, 'y': 0.57011}, {'x': 0.64241, 'y': 0.62889}, {'x': 0.28116, 'y': 0.67384}]",4,"(1000, 1333)",1000,1333,"[{'x': 269, 'y': 817}, {'x': 628, 'y': 759}, {'x': 642, 'y': 838}, {'x': 281, 'y': 898}]"
630,id_125_value_46_15.jpg,46.15,"[{'x': 0.28431, 'y': 0.37526}, {'x': 0.80946, 'y': 0.3635}, {'x': 0.8116, 'y': 0.44368}, {'x': 0.76243, 'y': 0.44528}, {'x': 0.76101, 'y': 0.4255}, {'x': 0.2893, 'y': 0.43513}]",6,"(1000, 1333)",1000,1333,"[{'x': 284, 'y': 500}, {'x': 809, 'y': 484}, {'x': 811, 'y': 591}, {'x': 762, 'y': 593}, {'x': 761, 'y': 567}, {'x': 289, 'y': 580}]"
631,id_855_value_62_383.jpg,62.383,"[{'x': 0.37589, 'y': 0.59706}, {'x': 0.57577, 'y': 0.58431}, {'x': 0.57916, 'y': 0.60802}, {'x': 0.56306, 'y': 0.60923}, {'x': 0.56286, 'y': 0.60546}, {'x': 0.37819, 'y': 0.61798}]",6,"(1000, 1333)",1000,1333,"[{'x': 375, 'y': 795}, {'x': 575, 'y': 778}, {'x': 579, 'y': 810}, {'x': 563, 'y': 812}, {'x': 562, 'y': 807}, {'x': 378, 'y': 823}]"
632,id_951_value_514_042.jpg,514.042,"[{'x': 0.23996, 'y': 0.36004}, {'x': 0.4598, 'y': 0.35772}, {'x': 0.46031, 'y': 0.36275}, {'x': 0.48508, 'y': 0.36237}, {'x': 0.48457, 'y': 0.3283}, {'x': 0.45619, 'y': 0.32752}, {'x': 0.45619, 'y': 0.32946}, {'x': 0.23738, 'y': 0.33178}]",8,"(1000, 1333)",1000,1333,"[{'x': 239, 'y': 479}, {'x': 459, 'y': 476}, {'x': 460, 'y': 483}, {'x': 485, 'y': 483}, {'x': 484, 'y': 437}, {'x': 456, 'y': 436}, {'x': 456, 'y': 439}, {'x': 237, 'y': 442}]"
633,id_155_value_24_571.jpg,24.571,"[{'x': 0.29725, 'y': 0.45115}, {'x': 0.62287, 'y': 0.44573}, {'x': 0.6239, 'y': 0.45463}, {'x': 0.65693, 'y': 0.45347}, {'x': 0.66054, 'y': 0.40779}, {'x': 0.29054, 'y': 0.41631}]",6,"(1000, 1333)",1000,1333,"[{'x': 297, 'y': 601}, {'x': 622, 'y': 594}, {'x': 623, 'y': 606}, {'x': 656, 'y': 604}, {'x': 660, 'y': 543}, {'x': 290, 'y': 554}]"
634,id_515_value_62_345.jpg,62.345,"[{'x': 0.36702, 'y': 0.38863}, {'x': 0.34674, 'y': 0.42495}, {'x': 0.70507, 'y': 0.57612}, {'x': 0.73694, 'y': 0.53515}]",4,"(1000, 1333)",1000,1333,"[{'x': 367, 'y': 518}, {'x': 346, 'y': 566}, {'x': 705, 'y': 767}, {'x': 736, 'y': 713}]"
635,id_798_value_596_951.jpg,596.951,"[{'x': 0.35165, 'y': 0.50492}, {'x': 0.60534, 'y': 0.50832}, {'x': 0.60785, 'y': 0.46573}, {'x': 0.35165, 'y': 0.46121}]",4,"(1000, 1333)",1000,1333,"[{'x': 351, 'y': 673}, {'x': 605, 'y': 677}, {'x': 607, 'y': 620}, {'x': 351, 'y': 614}]"
636,id_492_value_442_512.jpg,442.512,"[{'x': 0.27026, 'y': 0.32939}, {'x': 0.64904, 'y': 0.33471}, {'x': 0.65401, 'y': 0.38793}, {'x': 0.61712, 'y': 0.38686}, {'x': 0.6157, 'y': 0.37569}, {'x': 0.26813, 'y': 0.37356}]",6,"(1000, 1333)",1000,1333,"[{'x': 270, 'y': 439}, {'x': 649, 'y': 446}, {'x': 654, 'y': 517}, {'x': 617, 'y': 515}, {'x': 615, 'y': 500}, {'x': 268, 'y': 497}]"
637,id_746_value_163_389.jpg,163.389,"[{'x': 0.25367, 'y': 0.34906}, {'x': 0.64914, 'y': 0.35655}, {'x': 0.64486, 'y': 0.40947}, {'x': 0.25509, 'y': 0.40305}]",4,"(1000, 1333)",1000,1333,"[{'x': 253, 'y': 465}, {'x': 649, 'y': 475}, {'x': 644, 'y': 545}, {'x': 255, 'y': 537}]"
638,id_130_value_185_287.jpg,185.287,"[{'x': 0.28735, 'y': 0.39823}, {'x': 0.59077, 'y': 0.36507}, {'x': 0.58776, 'y': 0.34245}, {'x': 0.60735, 'y': 0.34095}, {'x': 0.62041, 'y': 0.41858}, {'x': 0.60082, 'y': 0.42122}, {'x': 0.59731, 'y': 0.40049}, {'x': 0.2984, 'y': 0.43516}]",8,"(1000, 1333)",1000,1333,"[{'x': 287, 'y': 530}, {'x': 590, 'y': 486}, {'x': 587, 'y': 456}, {'x': 607, 'y': 454}, {'x': 620, 'y': 557}, {'x': 600, 'y': 561}, {'x': 597, 'y': 533}, {'x': 298, 'y': 580}]"
639,id_910_value_550_348.jpg,550.348,"[{'x': 0.28685, 'y': 0.4605}, {'x': 0.70531, 'y': 0.49027}, {'x': 0.70079, 'y': 0.54341}, {'x': 0.66563, 'y': 0.5419}, {'x': 0.66563, 'y': 0.53059}, {'x': 0.27982, 'y': 0.50534}]",6,"(1000, 1333)",1000,1333,"[{'x': 286, 'y': 613}, {'x': 705, 'y': 653}, {'x': 700, 'y': 724}, {'x': 665, 'y': 722}, {'x': 665, 'y': 707}, {'x': 279, 'y': 673}]"
640,id_381_value_1975_496.jpg,1975.496,"[{'x': 0.1902, 'y': 0.40461}, {'x': 0.72687, 'y': 0.38921}, {'x': 0.73044, 'y': 0.48165}, {'x': 0.18931, 'y': 0.49706}]",4,"(1000, 1333)",1000,1333,"[{'x': 190, 'y': 539}, {'x': 726, 'y': 518}, {'x': 730, 'y': 642}, {'x': 189, 'y': 662}]"
641,id_445_value_701_538.jpg,701.538,"[{'x': 0.31223, 'y': 0.45501}, {'x': 0.69985, 'y': 0.45}, {'x': 0.69948, 'y': 0.50616}, {'x': 0.66428, 'y': 0.50671}, {'x': 0.66428, 'y': 0.49615}, {'x': 0.31446, 'y': 0.49949}]",6,"(1000, 1333)",1000,1333,"[{'x': 312, 'y': 606}, {'x': 699, 'y': 599}, {'x': 699, 'y': 674}, {'x': 664, 'y': 675}, {'x': 664, 'y': 661}, {'x': 314, 'y': 665}]"
642,id_408_value_9_802.jpg,9.802,"[{'x': 0.27483, 'y': 0.40111}, {'x': 0.62859, 'y': 0.3795}, {'x': 0.63262, 'y': 0.42791}, {'x': 0.60266, 'y': 0.43007}, {'x': 0.60151, 'y': 0.42272}, {'x': 0.28174, 'y': 0.44347}]",6,"(1000, 1333)",1000,1333,"[{'x': 274, 'y': 534}, {'x': 628, 'y': 505}, {'x': 632, 'y': 570}, {'x': 602, 'y': 573}, {'x': 601, 'y': 563}, {'x': 281, 'y': 591}]"
643,id_1239_value_322_859.jpg,322.859,"[{'x': 0.23568, 'y': 0.34334}, {'x': 0.60257, 'y': 0.33586}, {'x': 0.60338, 'y': 0.34137}, {'x': 0.6374, 'y': 0.34097}, {'x': 0.63578, 'y': 0.30357}, {'x': 0.23244, 'y': 0.31302}]",6,"(1000, 2057)",1000,2057,"[{'x': 235, 'y': 706}, {'x': 602, 'y': 690}, {'x': 603, 'y': 702}, {'x': 637, 'y': 701}, {'x': 635, 'y': 624}, {'x': 232, 'y': 643}]"
644,id_289_value_186_106.jpg,186.106,"[{'x': 0.20396, 'y': 0.39269}, {'x': 0.29941, 'y': 0.37969}, {'x': 0.319, 'y': 0.40591}, {'x': 0.30694, 'y': 0.40823}, {'x': 0.43203, 'y': 0.59376}, {'x': 0.3617, 'y': 0.6035}]",6,"(1000, 2165)",1000,2165,"[{'x': 203, 'y': 850}, {'x': 299, 'y': 822}, {'x': 319, 'y': 878}, {'x': 306, 'y': 883}, {'x': 432, 'y': 1285}, {'x': 361, 'y': 1306}]"
645,id_23_value_203_248.jpg,203.248,"[{'x': 0.45353, 'y': 0.36783}, {'x': 0.63312, 'y': 0.40274}, {'x': 0.63178, 'y': 0.44256}, {'x': 0.61567, 'y': 0.43943}, {'x': 0.61567, 'y': 0.43182}, {'x': 0.45252, 'y': 0.40274}]",6,"(1333, 1000)",1333,1000,"[{'x': 604, 'y': 367}, {'x': 843, 'y': 402}, {'x': 842, 'y': 442}, {'x': 820, 'y': 439}, {'x': 820, 'y': 431}, {'x': 603, 'y': 402}]"
646,id_78_value_195_502.jpg,195.502,"[{'x': 0.15086, 'y': 0.16596}, {'x': 0.14805, 'y': 0.24595}, {'x': 0.50416, 'y': 0.29529}, {'x': 0.50304, 'y': 0.31397}, {'x': 0.52996, 'y': 0.31696}, {'x': 0.53445, 'y': 0.23025}]",6,"(1333, 1000)",1333,1000,"[{'x': 201, 'y': 165}, {'x': 197, 'y': 245}, {'x': 672, 'y': 295}, {'x': 670, 'y': 313}, {'x': 706, 'y': 316}, {'x': 712, 'y': 230}]"
647,id_441_value_250_461.jpg,250.461,"[{'x': 0.30018, 'y': 0.44044}, {'x': 0.6113, 'y': 0.44822}, {'x': 0.60957, 'y': 0.49663}, {'x': 0.58249, 'y': 0.4962}, {'x': 0.58134, 'y': 0.48453}, {'x': 0.29903, 'y': 0.47718}]",6,"(1000, 1333)",1000,1333,"[{'x': 300, 'y': 587}, {'x': 611, 'y': 597}, {'x': 609, 'y': 662}, {'x': 582, 'y': 661}, {'x': 581, 'y': 645}, {'x': 299, 'y': 636}]"
648,id_484_value_28_748.jpg,28.748,"[{'x': 0.20145, 'y': 0.392}, {'x': 0.58175, 'y': 0.35445}, {'x': 0.58114, 'y': 0.34941}, {'x': 0.62815, 'y': 0.34529}, {'x': 0.64157, 'y': 0.40483}, {'x': 0.59884, 'y': 0.41124}, {'x': 0.59518, 'y': 0.40299}, {'x': 0.22342, 'y': 0.43597}]",8,"(1000, 1333)",1000,1333,"[{'x': 201, 'y': 522}, {'x': 581, 'y': 472}, {'x': 581, 'y': 465}, {'x': 628, 'y': 460}, {'x': 641, 'y': 539}, {'x': 598, 'y': 548}, {'x': 595, 'y': 537}, {'x': 223, 'y': 581}]"
649,id_1108_value_334_983.jpg,334.983,"[{'x': 0.35058, 'y': 0.47094}, {'x': 0.62847, 'y': 0.46132}, {'x': 0.63061, 'y': 0.50034}, {'x': 0.60211, 'y': 0.50088}, {'x': 0.60068, 'y': 0.49553}, {'x': 0.35271, 'y': 0.50248}]",6,"(1000, 1333)",1000,1333,"[{'x': 350, 'y': 627}, {'x': 628, 'y': 614}, {'x': 630, 'y': 666}, {'x': 602, 'y': 667}, {'x': 600, 'y': 660}, {'x': 352, 'y': 669}]"
650,id_593_value_60_352.jpg,60.352,"[{'x': 0.3448, 'y': 0.35424}, {'x': 0.7773, 'y': 0.37536}, {'x': 0.77869, 'y': 0.36566}, {'x': 0.81284, 'y': 0.36705}, {'x': 0.80961, 'y': 0.44462}, {'x': 0.77315, 'y': 0.44254}, {'x': 0.77453, 'y': 0.4325}, {'x': 0.33649, 'y': 0.40964}]",8,"(1000, 1333)",1000,1333,"[{'x': 344, 'y': 472}, {'x': 777, 'y': 500}, {'x': 778, 'y': 487}, {'x': 812, 'y': 489}, {'x': 809, 'y': 592}, {'x': 773, 'y': 589}, {'x': 774, 'y': 576}, {'x': 336, 'y': 546}]"
651,id_170_value_72_507.jpg,72.507,"[{'x': 0.64621, 'y': 0.24501}, {'x': 0.62645, 'y': 0.24239}, {'x': 0.62878, 'y': 0.23542}, {'x': 0.38006, 'y': 0.20621}, {'x': 0.38529, 'y': 0.17046}, {'x': 0.65144, 'y': 0.20708}]",6,"(1000, 1333)",1000,1333,"[{'x': 646, 'y': 326}, {'x': 626, 'y': 323}, {'x': 628, 'y': 313}, {'x': 380, 'y': 274}, {'x': 385, 'y': 227}, {'x': 651, 'y': 276}]"
652,id_550_value_268_978.jpg,268.978,"[{'x': 0.33878, 'y': 0.36221}, {'x': 0.70637, 'y': 0.35918}, {'x': 0.70637, 'y': 0.41321}, {'x': 0.67468, 'y': 0.41321}, {'x': 0.67468, 'y': 0.40284}, {'x': 0.33993, 'y': 0.40629}]",6,"(1000, 1333)",1000,1333,"[{'x': 338, 'y': 482}, {'x': 706, 'y': 478}, {'x': 706, 'y': 550}, {'x': 674, 'y': 550}, {'x': 674, 'y': 536}, {'x': 339, 'y': 541}]"
653,id_822_value_142_086.jpg,142.086,"[{'x': 0.39558, 'y': 0.41332}, {'x': 0.71347, 'y': 0.40126}, {'x': 0.71526, 'y': 0.4361}, {'x': 0.39915, 'y': 0.44749}]",4,"(1000, 1333)",1000,1333,"[{'x': 395, 'y': 550}, {'x': 713, 'y': 534}, {'x': 715, 'y': 581}, {'x': 399, 'y': 596}]"
654,id_579_value_94_189.jpg,94.189,"[{'x': 0.40334, 'y': 0.45266}, {'x': 0.68174, 'y': 0.43246}, {'x': 0.68227, 'y': 0.42978}, {'x': 0.71147, 'y': 0.42826}, {'x': 0.72023, 'y': 0.46275}, {'x': 0.69244, 'y': 0.46479}, {'x': 0.69125, 'y': 0.45979}, {'x': 0.41232, 'y': 0.48029}]",8,"(1000, 1778)",1000,1778,"[{'x': 403, 'y': 804}, {'x': 681, 'y': 768}, {'x': 682, 'y': 764}, {'x': 711, 'y': 761}, {'x': 720, 'y': 822}, {'x': 692, 'y': 826}, {'x': 691, 'y': 817}, {'x': 412, 'y': 853}]"
655,id_1079_value_281_559.jpg,281.559,"[{'x': 0.22982, 'y': 0.53905}, {'x': 0.72778, 'y': 0.61834}, {'x': 0.70579, 'y': 0.67794}, {'x': 0.66394, 'y': 0.67049}, {'x': 0.66606, 'y': 0.65878}, {'x': 0.21777, 'y': 0.5896}]",6,"(1000, 1333)",1000,1333,"[{'x': 229, 'y': 718}, {'x': 727, 'y': 824}, {'x': 705, 'y': 903}, {'x': 663, 'y': 893}, {'x': 666, 'y': 878}, {'x': 217, 'y': 785}]"
656,id_328_value_842_787.jpg,842.787,"[{'x': 0.28395, 'y': 0.49439}, {'x': 0.56763, 'y': 0.49836}, {'x': 0.56605, 'y': 0.54353}, {'x': 0.28395, 'y': 0.53997}]",4,"(1000, 1333)",1000,1333,"[{'x': 283, 'y': 659}, {'x': 567, 'y': 664}, {'x': 566, 'y': 724}, {'x': 283, 'y': 719}]"
657,id_114_value_406_672.jpg,406.672,"[{'x': 0.28158, 'y': 0.37059}, {'x': 0.78046, 'y': 0.36876}, {'x': 0.77802, 'y': 0.44996}, {'x': 0.28728, 'y': 0.45362}]",4,"(1000, 1333)",1000,1333,"[{'x': 281, 'y': 493}, {'x': 780, 'y': 491}, {'x': 778, 'y': 599}, {'x': 287, 'y': 604}]"
658,id_1031_value_199_337.jpg,199.337,"[{'x': 0.24254, 'y': 0.43923}, {'x': 0.57281, 'y': 0.42104}, {'x': 0.56817, 'y': 0.38116}, {'x': 0.2379, 'y': 0.39626}]",4,"(1000, 1333)",1000,1333,"[{'x': 242, 'y': 585}, {'x': 572, 'y': 561}, {'x': 568, 'y': 508}, {'x': 237, 'y': 528}]"
659,id_858_value_124_462.jpg,124.462,"[{'x': 0.36339, 'y': 0.59103}, {'x': 0.58336, 'y': 0.5896}, {'x': 0.58272, 'y': 0.65896}, {'x': 0.36404, 'y': 0.65925}]",4,"(1333, 1000)",1333,1000,"[{'x': 484, 'y': 591}, {'x': 777, 'y': 589}, {'x': 776, 'y': 658}, {'x': 485, 'y': 659}]"
660,id_249_value_706_0.jpg,706.0,"[{'x': 0.19762, 'y': 0.33368}, {'x': 0.70637, 'y': 0.33757}, {'x': 0.70291, 'y': 0.42574}, {'x': 0.19474, 'y': 0.42315}]",4,"(1000, 1333)",1000,1333,"[{'x': 197, 'y': 444}, {'x': 706, 'y': 449}, {'x': 702, 'y': 567}, {'x': 194, 'y': 564}]"
661,id_1083_value_1050_584.jpg,1050.584,"[{'x': 0.34503, 'y': 0.38109}, {'x': 0.63327, 'y': 0.57144}, {'x': 0.58443, 'y': 0.61484}, {'x': 0.28983, 'y': 0.43127}]",4,"(1000, 1333)",1000,1333,"[{'x': 345, 'y': 507}, {'x': 633, 'y': 761}, {'x': 584, 'y': 819}, {'x': 289, 'y': 574}]"
662,id_1189_value_167_57.jpg,167.57,"[{'x': 0.59101, 'y': 0.46092}, {'x': 0.59217, 'y': 0.44155}, {'x': 0.22315, 'y': 0.41134}, {'x': 0.22083, 'y': 0.33078}, {'x': 0.63285, 'y': 0.35479}, {'x': 0.62936, 'y': 0.46324}]",6,"(1333, 1000)",1333,1000,"[{'x': 787, 'y': 460}, {'x': 789, 'y': 441}, {'x': 297, 'y': 411}, {'x': 294, 'y': 330}, {'x': 843, 'y': 354}, {'x': 838, 'y': 463}]"
663,id_795_value_819_768.jpg,819.768,"[{'x': 0.23585, 'y': 0.57087}, {'x': 0.55653, 'y': 0.5808}, {'x': 0.55405, 'y': 0.67236}, {'x': 0.23461, 'y': 0.66188}]",4,"(1333, 1000)",1333,1000,"[{'x': 314, 'y': 570}, {'x': 741, 'y': 580}, {'x': 738, 'y': 672}, {'x': 312, 'y': 661}]"
664,id_207_value_147_169.jpg,147.169,"[{'x': 0.33574, 'y': 0.44375}, {'x': 0.71239, 'y': 0.40895}, {'x': 0.71117, 'y': 0.46894}, {'x': 0.68431, 'y': 0.4726}, {'x': 0.68492, 'y': 0.45932}, {'x': 0.33819, 'y': 0.49825}]",6,"(1000, 1333)",1000,1333,"[{'x': 335, 'y': 591}, {'x': 712, 'y': 545}, {'x': 711, 'y': 625}, {'x': 684, 'y': 629}, {'x': 684, 'y': 612}, {'x': 338, 'y': 664}]"
665,id_814_value_277_073.jpg,277.073,"[{'x': 0.71779, 'y': 0.72836}, {'x': 0.16765, 'y': 0.69356}, {'x': 0.18148, 'y': 0.59282}, {'x': 0.72756, 'y': 0.63006}]",4,"(1000, 1333)",1000,1333,"[{'x': 717, 'y': 970}, {'x': 167, 'y': 924}, {'x': 181, 'y': 790}, {'x': 727, 'y': 839}]"
666,id_69_value_703_334.jpg,703.334,"[{'x': 0.33513, 'y': 0.66642}, {'x': 0.64829, 'y': 0.76302}, {'x': 0.65745, 'y': 0.68378}, {'x': 0.37725, 'y': 0.58719}, {'x': 0.37908, 'y': 0.56548}, {'x': 0.34734, 'y': 0.55571}]",6,"(1778, 1000)",1778,1000,"[{'x': 595, 'y': 666}, {'x': 1152, 'y': 763}, {'x': 1168, 'y': 683}, {'x': 670, 'y': 587}, {'x': 674, 'y': 565}, {'x': 617, 'y': 555}]"
667,id_866_value_543_127.jpg,543.127,"[{'x': 0.44537, 'y': 0.45279}, {'x': 0.64126, 'y': 0.42718}, {'x': 0.64357, 'y': 0.49479}, {'x': 0.62628, 'y': 0.49786}, {'x': 0.62571, 'y': 0.48045}, {'x': 0.4494, 'y': 0.50299}]",6,"(1778, 1000)",1778,1000,"[{'x': 791, 'y': 452}, {'x': 1140, 'y': 427}, {'x': 1144, 'y': 494}, {'x': 1113, 'y': 497}, {'x': 1112, 'y': 480}, {'x': 799, 'y': 502}]"
668,id_1215_value_45_756.jpg,45.756,"[{'x': 0.24206, 'y': 0.46873}, {'x': 0.7171, 'y': 0.50789}, {'x': 0.70349, 'y': 0.58847}, {'x': 0.23374, 'y': 0.54931}]",4,"(1000, 1333)",1000,1333,"[{'x': 242, 'y': 624}, {'x': 717, 'y': 677}, {'x': 703, 'y': 784}, {'x': 233, 'y': 732}]"
669,id_119_value_37_902.jpg,37.902,"[{'x': 0.57234, 'y': 0.45152}, {'x': 0.56991, 'y': 0.45583}, {'x': 0.57945, 'y': 0.47539}, {'x': 0.59684, 'y': 0.44854}, {'x': 0.5155, 'y': 0.28477}, {'x': 0.5011, 'y': 0.30897}]",6,"(1773, 1000)",1773,1000,"[{'x': 1014, 'y': 451}, {'x': 1010, 'y': 455}, {'x': 1027, 'y': 475}, {'x': 1058, 'y': 448}, {'x': 913, 'y': 284}, {'x': 888, 'y': 308}]"
670,id_787_value_109_805.jpg,109.805,"[{'x': 0.3055, 'y': 0.41123}, {'x': 0.30705, 'y': 0.46078}, {'x': 0.69614, 'y': 0.47003}, {'x': 0.69614, 'y': 0.47894}, {'x': 0.7333, 'y': 0.47971}, {'x': 0.73846, 'y': 0.42164}]",6,"(1000, 1333)",1000,1333,"[{'x': 305, 'y': 548}, {'x': 307, 'y': 614}, {'x': 696, 'y': 626}, {'x': 696, 'y': 638}, {'x': 733, 'y': 639}, {'x': 738, 'y': 562}]"
671,id_950_value_613_378.jpg,613.378,"[{'x': 0.24496, 'y': 0.29986}, {'x': 0.70714, 'y': 0.29458}, {'x': 0.7088, 'y': 0.36721}, {'x': 0.66618, 'y': 0.36815}, {'x': 0.66701, 'y': 0.35045}, {'x': 0.24992, 'y': 0.35511}]",6,"(1000, 1333)",1000,1333,"[{'x': 244, 'y': 399}, {'x': 707, 'y': 392}, {'x': 708, 'y': 489}, {'x': 666, 'y': 490}, {'x': 667, 'y': 467}, {'x': 249, 'y': 473}]"
672,id_1089_value_10_955.jpg,10.955,"[{'x': 0.49808, 'y': 0.27355}, {'x': 0.69902, 'y': 0.2897}, {'x': 0.70115, 'y': 0.28115}, {'x': 0.71469, 'y': 0.28115}, {'x': 0.7097, 'y': 0.35144}, {'x': 0.69403, 'y': 0.34954}, {'x': 0.69189, 'y': 0.34099}, {'x': 0.49665, 'y': 0.31915}]",8,"(1333, 1000)",1333,1000,"[{'x': 663, 'y': 273}, {'x': 931, 'y': 289}, {'x': 934, 'y': 281}, {'x': 952, 'y': 281}, {'x': 946, 'y': 351}, {'x': 925, 'y': 349}, {'x': 922, 'y': 340}, {'x': 662, 'y': 319}]"
